duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,label
0.8368013329560593,0.2841624774491074,0.11295846004497712,0.10502106993293392,0.007082577542134816,0.3190760609576475,0.23412251477753976,0.486300056995982,0.7358378867703289,0.3584317844937268,0.7723288490909791,0.292004406932702,0.43063278944298633,0.18445254390036225,0.584645195653595,0.21361778523537467,0.8172778363512343,0.05925428031482605,0.4274454418982827,0.14486903834813092,1
0.006428390602763567,0.9718712967866896,0.917424473662192,0.8869257149957182,0.3043996466452876,0.39003272322090554,0.12789619167319666,0.35615788975309903,0.6306288729861113,0.5799300814162145,0.06943127223162593,0.667065902531247,0.061507200983824895,0.8047591773349417,0.9287088151647764,0.50905197232896,0.5756502193708305,0.0355558322468027,0.23945830293626091,0.6392659437343605,1
0.23564627248502812,0.4652324173235316,0.8093506809102159,0.39051912561517577,0.4354360887451323,0.6091904782908899,0.8746371080560236,0.5802560568971232,0.281674860564171,0.8577408874419122,0.2660882321010737,0.692874177941937,0.5162558843070659,0.02279854836436479,0.42051710120580243,0.03923364190406087,0.8593414564186065,0.8967352594830895,0.3518368329832795,0.7524341425670629,0
0.9585374398474473,0.6562050855767856,0.1411312854621155,0.5386893514347256,0.1373252586255702,0.05344836390768226,0.6788493759922507,0.9357915466560529,0.9717391877488922,0.36110461816106565,0.10920012407587443,0.04018621664893829,0.20800542763892127,0.7449405489777,0.7307918379735433,0.9635752862409832,0.4495907846350612,0.4143602685233523,0.49415196607450085,0.178387780153049,1
0.30071744629633623,0.21307168326712211,0.25003577784034714,0.9308261592673157,0.43601047604742627,0.10552364027421912,0.7948633560190368,0.6027560930759327,0.1309222784429548,0.06315376206895917,0.85153255529058,0.815567562430535,0.2761073971555458,0.49064491395552756,0.466076758681399,0.3859371837263227,0.23404897293859417,0.5019711618001303,0.3816702777514538,0.20886431472870726,1
0.9641757248427812,0.8813527202288979,0.7463052958879755,0.8189987840582006,0.05320153038440256,0.18302976263711146,0.006390728589067307,0.7557503057013133,0.7343260320484171,0.8506953014553662,0.7150812838069341,0.5485710211158201,0.4237731925795485,0.8807657236544967,0.41076482333885134,0.5767912228308757,0.5921682051849854,0.2957481578965251,0.18146053522305172,0.24076096972840855,1
0.5823846923478213,0.6676714404476548,0.5439074579433718,0.6200417210918753,0.5336288112247277,0.9506067925551754,0.9243699881931199,0.38881852022473906,0.8086325067313709,0.3247909204626417,0.05320442632953504,0.8470678139263877,0.3253514621580732,0.7422799606449982,0.08392063215553647,0.7058751731825643,0.8022141911711919,0.6960810104870068,0.6206631266421891,0.11621767975767328,0
0.23583917973360147,0.9217384445280461,0.14029361740391377,0.36313812383977817,0.09689332534566242,0.04575189658465517,0.7592153634706386,0.8170419584799062,0.8219215739060856,0.058382569715184185,0.8010978254628769,0.7065828692270524,0.21816495615785514,0.885394816790668,0.3692451168502343,0.2659188435636932,0.8192799752211555,0.46257308517301665,0.6173745766307397,0.20288558709877869,1
0.3578736937231981,0.029365482314005598,0.5842116272940762,0.6197220426315652,0.808286038718648,0.32262833130813584,0.3670635701424104,0.5793397009790735,0.2708599358109254,0.6268005114149757,0.6848990181691084,0.45626630327238715,0.5382035655632081,0.32950462494433064,0.5256305956312283,0.3633201372121798,0.5498236766864357,0.9061271252535631,0.4913449508344012,0.5426590383182879,0
0.4450133132901093,0.9748640784985166,0.09293396108462237,0.17133613874951825,0.9156823088145116,0.21206913213595013,0.3444965079861979,0.33808600235822284,0.7021306279981888,0.4312778944752206,0.12688703546608682,0.8745986946875711,0.028176456710309772,0.38051538574281596,0.04192288507377817,0.776068570215812,0.6684882609213619,0.3387742160346018,0.7339877543451945,0.10481597297308465,0
0.46715240483730847,0.22453972194770155,0.21216934059661785,0.3925834998517973,0.5513682676951278,0.2718160739767531,0.18068714633228655,0.6884916180494418,0.11245458207628223,0.37785719433046483,0.09928322717908677,0.6307582144511974,0.445997350046613,0.47487169589213196,0.47936278492505613,0.7268617653228306,0.8950600083715894,0.5114935360141952,0.654694026416868,0.3229483133479031,0
0.1910272387759303,0.009125762890943023,0.10415406853498277,0.35266672903206586,0.7401294531707157,0.8301291025746512,0.0939342985664019,0.6403604154873906,0.20130617623986147,0.9779724261355974,0.7276223386071742,0.708308905234988,0.364465722491629,0.9751286444683696,0.5071820795128648,0.5322963199234225,0.33220258418546333,0.8378907328248855,0.053749424049326255,0.5535338800566065,0
0.7042603951758103,0.8901184855373867,0.5519249503292621,0.9629360156647022,0.6489101572903083,0.1107609444854385,0.8774035463449953,0.6920831599902864,0.9684749028948877,0.24503164760463403,0.28723383456285423,0.09589726685729938,0.4487522773792265,0.04894121485418357,0.5476000034812379,0.9165790971459256,0.10113040526326411,0.22744684759004785,0.9231163152437046,0.9805865654270892,0
0.19773977773637585,0.5804926819095271,0.7624526555641176,0.031085813681184016,0.08256373038298015,0.7355723279623178,0.5028625591867814,0.5592168735031625,0.21308878896301564,0.6625863733983959,0.7581944000089795,0.6315790769699052,0.9555915319708699,0.6931031016932466,0.053971112029698065,0.4317588114386799,0.2713769500137113,0.1323280737020841,0.47350476945149866,0.10186298972739505,0
0.7632707496128392,0.8295093303879048,0.1814232407830899,0.40210971897615,0.8625259893423293,0.3815554173462897,0.15581280653770757,0.9098206369486712,0.6043381239674555,0.2461306078719645,0.5070925838036752,0.8365463120909278,0.1285584942002933,0.37809207983696225,0.04606085689852624,0.4243964662459171,0.1460848101788318,0.4443351193593774,0.2672540323378415,0.40112018466740307,1
0.7733347131868563,0.2638302712638356,0.11104212728559404,0.789046799059008,0.37187851133181204,0.5404835765474525,0.24865732154287168,0.2797698575670402,0.12120642487728528,0.5051592047723741,0.5157614082430663,0.1924321336936473,0.4256747214426396,0.3601198471032706,0.01601890939540851,0.45255780859177186,0.39651540220966286,0.5685412194471986,0.8031783075408914,0.5359826164291981,0
0.35143383377131054,0.7290713132727453,0.6013865083894844,0.8574117539024785,0.2690384937845792,0.07996409462273824,0.3739103109179214,0.1228189900016442,0.767332402386741,0.8066017477452125,0.030429768707432858,0.6462757434640699,0.06739282897919852,0.5527503027867826,0.6479269271373007,0.25439683265505775,0.11873805870326393,0.20921076097433644,0.9934794778822096,0.9295115441748677,0
0.37862115923903594,0.10368774074997045,0.7732716248664179,0.27325503098018744,0.4629047069169463,0.9196390254200136,0.45322086368281556,0.728602499722426,0.2854427474881305,0.4943500443932378,0.25021139601987774,0.7501035799713897,0.13663649517939913,0.48815062085494954,0.9243348923686228,0.2428501151710577,0.07456202350035357,0.8849534194072199,0.3137120107022777,0.25404845480819793,1
0.21055763891159596,0.021449046704317687,0.8636161502622719,0.7690131684462497,0.602505088330893,0.6591013846778958,0.17344606504552718,0.5468103332621211,0.3141931518234796,0.017311705771445696,0.06996924108841562,0.41615688721162336,0.7604365216482799,0.8282835207881899,0.27960975317333414,0.6655503234798353,0.2823509748381863,0.10821874324573033,0.48945604188420755,0.8108125647093732,1
0.4471630845525919,0.9765048403640276,0.7470413502311783,0.606186981088385,0.7580916160529118,0.20865309327723214,0.7297537733476479,0.9466596337694809,0.738316927337089,0.05404188829550305,0.607238466031316,0.13049484196536765,0.6279837110243495,0.761504772989899,0.36970822118836144,0.6818899159098644,0.1967882880648435,0.9234322703219132,0.07102410844290485,0.12287180188060076,1
0.10523368026366342,0.3388709160253037,0.6245404581685958,0.26691162141658675,0.5378169728842938,0.3064534323712168,0.9749889156728894,0.9853398322213429,0.6592133956608581,0.3086574765337142,0.22700678680495434,0.8382761466043085,0.3297279189526109,0.7687033664096273,0.4347154293794606,0.07266346010750135,0.4269714409180849,0.8046223675331727,0.7085469183895948,0.24356082254534372,1
0.05279760944169842,0.31924543969428765,0.03017342539022283,0.7950978117348213,0.906508105630901,0.02042391107557817,0.03204790037301197,0.7309783170429833,0.6627281582631341,0.2175125745123312,0.8445314597631894,0.1354818318616663,0.38341085681542864,0.3850418621662568,0.7150114119329956,0.20036291677808393,0.452733865655372,0.883103050228644,0.5289838907107718,0.132349594965536,0
0.31872996026513634,0.30107470044562645,0.8232526300238912,0.825593801700562,0.054251053445618314,0.4283807583255762,0.1735489688599624,0.3282308508316857,0.4555483777080226,0.46855588979401597,0.016390714848972476,0.569069210982445,0.015917939979792406,0.7231426491917259,0.4121518439850743,0.7711641646536906,0.0007372205469224902,0.9652490300982248,0.1794896900114451,0.7614790477445789,1
0.20572465329894285,0.5548185532573592,0.31813969049992763,0.5240254322302882,0.4820576152190248,0.6037963867038492,0.20144088989161402,0.6193880249678034,0.17716547855789777,0.1248275088018802,0.870389443307556,0.6168205825332045,0.2085541319661901,0.9350362725077904,0.8177771911202917,0.3372056087429396,0.3931790120190386,0.3625754804754189,0.4096928179049214,0.8449737036921326,0
0.9796073692502272,0.16800985284367975,0.41791743552082417,0.032612242510010825,0.4549668832471706,0.12752233230984422,0.30513460830800987,0.5200236689222142,0.43438972312063107,0.3266746500963942,0.1313575330269353,0.5374932974271075,0.684107068042693,0.7755512164226444,0.40092617471408687,0.6893166549638752,0.9278410013167736,0.27570362225184775,0.057339819331792,0.9152463692084877,1
0.9779898422226783,0.773709607071723,0.3244054666281976,0.7672748512567448,0.48566480500227216,0.5252295473891742,0.5421167146213657,0.73118342343511,0.1585053714238882,0.6493282818637771,0.908535289844134,0.7783597269500743,0.1563018081801093,0.47440739745596405,0.754066367214527,0.21738449522927505,0.7553230516512313,0.3907777467616985,0.7059368734226105,0.3958843849904594,0
0.7751790620322746,0.04978889267755571,0.04311230572312741,0.5509694576001974,0.23235893471559632,0.7134335088632953,0.9704565953412989,0.545330670922024,0.8723542605420189,0.06228900637427803,0.9098984316034715,0.6013785159968349,0.21958098086632405,0.694324559278621,0.8373083782866533,0.08803336224046854,0.35781661197997816,0.165749599074848,0.9655730482939461,0.7600327040322926,1
0.4797911120861774,0.7168306168743414,0.23614797575837665,0.7074261175047655,0.6452126755185106,0.6780444388321195,0.2266526219770323,0.037329406032174606,0.2473111681477974,0.05465162930669132,0.8027132001766586,0.7704578330272832,0.42495423730100534,0.3480240983574854,0.35054681532002463,0.8670807249938186,0.28758157192660505,0.30312096756794416,0.9404767029193979,0.9892083498701977,0
0.894337080488105,0.1635147078779714,0.8431711562445422,0.31089168863444205,0.4900951033390837,0.5472665980645456,0.8097255445052046,0.16869824653883325,0.25476476153097605,0.5974966205019346,0.3661707731648248,0.11719931645012938,0.18458064867977297,0.6479551410491966,0.05162801787278415,0.8630512608053745,0.8334269150273403,0.6924371921378749,0.3127492204895065,0.081619045991983,0
0.29140934695754894,0.7600535790831756,0.10360285318973261,0.46616551992647437,0.1021793135685446,0.9556925885992084,0.8852651118854765,0.19340051237341782,0.741363930308257,0.7116214851468801,0.765314779086897,0.03152186056949824,0.786581578768883,0.389290889499856,0.37718591658801826,0.5252594435443629,0.2384020852996599,0.7023865079299714,0.9122961882119601,0.4848029660012302,1
0.7704110383453006,0.38251660257267217,0.4694619447525832,0.13881488991882573,0.9139981219083924,0.20858594064180147,0.5739808863313839,0.8405175792111758,0.25101658819778816,0.7840270752557135,0.8962196564157916,0.31996586719384346,0.44416664841921805,0.24928924576069833,0.9104912133978369,0.7887099396890694,0.16623588998741867,0.3203535428860449,0.9708462550688493,0.5801037414921625,1
0.3052837311130947,0.15557751021835098,0.10004115849810069,0.620086269664377,0.924974749363919,0.3222968376094134,0.8364949253820777,0.0976154156718455,0.6019013189123353,0.10877711881759278,0.5428601136014595,0.7740934385361771,0.15008511491334453,0.40659660715148105,0.7570502779908115,0.17712730767971085,0.13009505839423274,0.4275592875754899,0.4819299093156393,0.794325106456341,0
0.6151265488133101,0.23276150313120458,0.6004125610044441,0.988315030535929,0.6613366015195015,0.5785639520234648,0.35856485926368886,0.35172878195275303,0.06806194194147186,0.17222712751441438,0.7989546374134593,0.053836311348353205,0.6448996290287601,0.7444632908736625,0.23905014077405573,0.03334230823825768,0.14129030922736185,0.8077028738616518,0.21648619012250747,0.43049647798379453,1
0.10853699105817871,0.027119566905732917,0.9780613877653345,0.6154707677324474,0.21641410030421915,0.06274261321266972,0.9131247422868729,0.7259689453590145,0.9261418473158609,0.49120365392199206,0.5508002896939721,0.4452407307623877,0.05628563729064617,0.07503377739058248,0.4118293192207819,0.8561730713434199,0.6526444855039601,0.014204701430436284,0.4330013543931216,0.4966739368196311,0
0.29803863437653866,0.9288641491139914,0.6757757335424596,0.5927827300569166,0.138824235348462,0.580870555110894,0.6705774045605049,0.383291900973071,0.820246455044799,0.142280861807078,0.9829113760291599,0.21292563008270193,0.44540477452198535,0.05177310023676229,0.4963784802247324,0.38271744984438205,0.3925042413592287,0.4102853120858774,0.6834004748134074,0.48110351614138525,1
0.3023078420264793,0.19989506009892888,0.19544425600201365,0.4299715591318156,0.58007638347736,0.9889996445356949,0.8811074090417491,0.5487609635260496,0.5983006758687982,0.5215311203345799,0.8761134125091199,0.5288979402314984,0.6804778848370905,0.4978192693746345,0.10145126953754469,0.44942212737336884,0.8652606530796824,0.6253493674339815,0.0009026094408695062,0.36942894490484324,1
0.7511377958394228,0.22862319422125066,0.48240611920965903,0.9271228308344244,0.5079375434337178,0.4758903235771891,0.22319414054362519,0.7839731343321631,0.40994177588264313,0.7479583640679925,0.07821446302559654,0.5436146816539219,0.11876325484480821,0.6248742497700827,0.0910904303073875,0.341596316222441,0.4104447478038127,0.15083793613131657,0.5304937485330927,0.39576572111691166,1
0.38637966522005807,0.045419034384427515,0.9766024443523496,0.9189803359830223,0.2137511695991885,0.37582027947278573,0.460233769520238,0.27288275656443806,0.7132288396859731,0.46203737135306155,0.8656750142928464,0.7524858276770621,0.7273758545794308,0.4495093685359539,0.24705028803008833,0.9653412721199933,0.17929742399238557,0.2064681022367031,0.15842561435639668,0.5918753284645921,0
0.39017779219313775,0.43137068369253817,0.4075051787344739,0.5509683299221352,0.44337868704746797,0.584435897793062,0.5958424967277878,0.2729890030925072,0.39614241703523934,0.37803284935298664,0.3959762863382361,0.7124582546899956,0.4817120580367781,0.10653380190673156,0.5709831731671745,0.5388382797053562,0.9529122103847804,0.6737553991988048,0.9835110789006998,0.3566148131178314,0
0.471302127945722,0.0678736749866461,0.03295060132725325,0.2914394787725426,0.16871676900823496,0.19733442507541998,0.7529725828054677,0.8260680548323521,0.4847330531241858,0.927916316851836,0.07291995216124081,0.21064397084093422,0.7620934121465712,0.0782570647629297,0.32966115154857567,0.9946377118328547,0.28358008443813765,0.7434857133959445,0.30052133808897363,0.19754992921271985,1
0.22384840001433082,0.9403401449879424,0.860627978639253,0.5413045982758778,0.8443709695066803,0.20982243991481775,0.9136377235533081,0.8372326190088488,0.2245009702301599,0.2311036281934501,0.5943836712949003,0.07540314469652476,0.23145672439461995,0.10615886449510659,0.7756070955292315,0.8575802618084802,0.06434895528705642,0.6944312636175719,0.3325620526367855,0.5351675635402684,1
0.7114767292345174,0.8531242931390158,0.8426474803196286,0.848568998022741,0.1542091213013993,0.44348116887683353,0.022850256023028925,0.020504057612076854,0.33066464059731215,0.9749335262117406,0.4766310593165004,0.7450751426694628,0.3604950104851884,0.70148892354031,0.11302741625682522,0.13899180998364657,0.05767927903347336,0.8510865751358457,0.21433892815747435,0.6145726158765547,1
0.03943528166930599,0.617693227430487,0.8236278971069871,0.9556506768697479,0.9920847780735496,0.9865203203708441,0.48369396367978756,0.5294292149320123,0.02669892761030912,0.37561942641242596,0.7413501440454775,0.7636839125456164,0.2398725637215955,0.9234820197592706,0.5808350906339792,0.005392467318693361,0.2970052775797366,0.5816348297906928,0.28089760421010046,0.6821256537029514,0
0.8268471188886504,0.8440804074750609,0.9920435962746129,0.09379852131178745,0.4480881110282884,0.2089957430438777,0.3374012390731711,0.9902618680504077,0.20089291714473223,0.7093550327233363,0.27692477983167096,0.820829508605626,0.6363466170758438,0.23987567614177963,0.6762836135302648,0.6230608454002401,0.5166848494939956,0.1738866004319627,0.05992520279545366,0.7360462915543934,1
0.7601220676904438,0.5208830475445827,0.2756036411991337,0.7495303954028711,0.39004714523770534,6.0958693600898783e-05,0.7799905091680174,0.6350290066928103,0.03834932071008901,0.24666473580592463,0.20051880013432088,0.7084117128155245,0.395499878170662,0.6550453622149641,0.448615897082534,0.7364474889861053,0.5937877738950108,0.8139369297209702,0.6261979709073411,0.2990083151603993,0
0.8079118464350615,0.6333065426335963,0.032337133647541205,0.780155899886047,0.6746771072257589,0.20401421997638458,0.7875370011850207,0.9422768155163082,0.28263619807303586,0.6907984375316644,0.6173477198918345,0.1466523050488302,0.5099554690305598,0.7379883751112445,0.10369896708411463,0.2584161081103241,0.18941826079606472,0.6823638720561783,0.9844391309299381,0.8381586322440122,1
0.6765727004826115,0.6939921968451991,0.6166356267220932,0.36479466377789715,0.06958336603349946,0.661518345842088,0.17047357313185152,0.6420092047108856,0.040014218623676934,0.19999627896914018,0.057894808156358835,0.6913893770360738,0.7796261459995193,0.8372071039680729,0.15512332036298748,0.6274782869331772,0.30945613358590507,0.9423877990544645,0.6516222275855911,0.7723469461037127,0
0.4453467339649382,0.8355873706336107,0.6755819238732291,0.9553876342972921,0.35436694984811323,0.9466019955694367,0.9182936936043589,0.48610312610383843,0.009681053545030571,0.08750997424679696,0.4374314034614625,0.5457463081472635,0.6037878230996133,0.044983668847265346,0.2644583480163587,0.5679802753057042,0.788950419428108,0.9878120814039484,0.6982395680234449,0.2349076910524327,0
0.9868350138699246,0.5535125606397723,0.7536259478822134,0.9996921479785659,0.37691601156934407,0.2154936033649142,0.20193381941469113,0.7394295436914505,0.8887620417345401,0.7888614404033247,0.07004277507953482,0.228523872148634,0.05110909397569263,0.763972513731132,0.3512857904817607,0.9774866115853142,0.7370211445296407,0.7741797085666405,0.7669829837868384,0.5158175076433256,0
0.23088244228815202,0.8887000478713386,0.7726027632101562,0.8965927634517038,0.955406420921464,0.9176842314756145,0.5709365948911692,0.74982684060001,0.5078855235583605,0.6932811230673201,0.22364896976840476,0.9000716126996342,0.4693689287624766,0.6246579118243739,0.6191477937196722,0.007471547712150417,0.7636859332041835,0.11828718884907252,0.2891532975331589,0.5844810590955342,1
0.07314841735019162,0.24028394119379426,0.44650530560652946,0.7057310332528465,0.39696187341571065,0.6698147483796618,0.7857233412354013,0.9297506432764906,0.6231049488058592,0.7735146778584497,0.26880271371586273,0.596793541876621,0.8303199190217776,0.5979874732079312,0.16206537490597017,0.26017411805405033,0.35318617683826814,0.11852633682996583,0.29357659760508414,0.2598510181192808,0
0.8968254447165435,0.7707058953145681,0.42445145837909404,0.07675280182026356,0.8898664631086923,0.505813178575261,0.25180384546552737,0.5882467907316163,0.8093191267924573,0.2634323475993515,0.924921466480331,0.8026985495852084,0.1837195582226041,0.3123904115551829,0.817282020385091,0.9706050935669426,0.593037640656111,0.7091774705853041,0.8785041350853656,0.4852395307757994,0
0.6380375620584254,0.8920735357745316,0.29224956643759703,0.4805320867859404,0.5556513797212727,0.7275003573159177,0.5411689123572232,0.6236331311521945,0.9694581944036649,0.6458280556745599,0.3061812763099532,0.2653099364454211,0.42138768346956934,0.5111569142696502,0.902879064852037,0.41274155164617476,0.24823520023808188,0.9460131781925389,0.6318098400860073,0.3428670461428157,1
0.337081748856925,0.8773679696583295,0.0025711939629429192,0.6535680237933001,0.5358054352456136,0.1635745742771595,0.8021347139387621,0.026579134395497972,0.07493605639847334,0.6544705554889452,0.6515178936976188,0.20505579081544656,0.9527066416107071,0.7519971708991223,0.21828757854455516,0.5257229292079671,0.8832835686198438,0.9374694459537382,0.9453898630952384,0.201656737395569,0
0.4429979206016632,0.5191934940269678,0.6514904484739085,0.9498633862003465,0.28801463350332046,0.44795647279722595,0.22927279205758488,0.983589752790008,0.11906167952837399,0.820110163458525,0.36624117064985684,0.3130125934235417,0.24733395289364157,0.9607725265716487,0.01065483388351629,0.2897911352266953,0.3190120430469443,0.6205723030043735,0.8912347105482569,0.7044073161499167,1
0.10760994069413354,0.19601291799814036,0.23986145736049913,0.10610418982763004,0.4716794308303226,0.6139223751582082,0.09619756284657155,0.40863601105742986,0.6315315981754024,0.8681301091730068,0.2305962825478437,0.5308355958625096,0.08803693098206611,0.5333863782825673,0.7344519550419435,0.7084403231995519,0.03728893279286216,0.8209621731207419,0.08890168547302435,0.13818887800586643,1
